Id,SalePrice
2294,430014.62218046753
2295,417370.84244901856
2296,266344.6917308459
2297,321926.8354560675
2298,335976.26924771245
2299,414159.4630746491
2300,333255.9727814895
2301,281648.37482851965
2302,245402.38225113542
2303,237714.10836532412
2304,244135.44764872245
2305,193600.0256152752
2306,188917.63441891994
2307,192501.38588572893
2308,230783.20641287533
2309,287102.3709885235
2310,221740.40463815446
2311,195648.32309525943
2312,176645.0657459439
2313,173686.651614552
2314,171920.39881620617
2315,172601.2803373478
2316,187100.30855936202
2317,183617.6021785875
2318,173492.80402082368
2319,171573.89319358463
2320,176941.58380991183
2321,244855.5838051582
2322,171476.60632072683
2323,190029.33249746694
2324,177668.6950458731
2325,212662.68555720343
2326,171754.9780599355
2327,210692.45762981276
2328,224546.9032924242
2329,187401.4232980964
2330,177800.34471890115
2331,355213.75489750726
2332,402893.4252951531
2333,325489.9441640699
2334,245249.80130971447
2335,258369.8253500291
2336,345821.7429368072
2337,200681.73153842546
2338,279828.79776982
2339,222260.32115294153
2340,379267.5528704655
2341,223626.20914453312
2342,236628.85914642576
2343,226114.86296926968
2344,218491.66688700177
2345,234924.71562193776
2346,212082.75085173253
2347,201689.40389163623
2348,244778.89828881004
2349,172773.62248384987
2350,318656.9967958811
2351,266296.9119961766
2352,248812.33833695255
2353,253127.51288788003
2354,142898.47923827253
2355,152507.33297270484
2356,156857.13462069797
2357,199903.25903235556
2358,193864.19260316947
2359,130594.56419234868
2360,116434.37522397356
2361,145005.71613644285
2362,257265.27610866507
2363,136732.1493025988
2364,167224.3130304846
2365,228770.00770625513
2366,199960.59837776166
2367,235900.55019845528
2368,220673.56996188877
2369,223575.53424504033
2370,170183.24287072915
2371,175483.17713372322
2372,187365.47413996013
2373,256239.16363849893
2374,306347.5331687898
2375,262579.41259540344
2376,271669.83400198235
2377,342366.8578606467
2378,140092.05762657692
2379,208650.48387559236
2380,147903.45392204847
2381,158201.63820871947
2382,196860.16765574284
2383,199611.83371687587
2384,235849.40968079225
2385,160456.26818250958
2386,138566.9592939332
2387,135579.30623875643
2388,102347.55462180128
2389,125589.35790219861
2390,136981.63169014084
2391,146989.0931637512
2392,112368.96358407497
2393,163444.13250354858
2394,143984.87719797663
2395,207450.74511510134
2396,146316.7416742329
2397,215261.4625048992
2398,132496.7896832377
2399,60140.98186873132
2400,67009.16048051199
2401,113084.19211358711
2402,134401.3558218967
2403,133342.2719280083
2404,150391.33027295358
2405,165000.10408895934
2406,142083.31377788284
2407,123431.3154081026
2408,143862.22930550677
2409,116478.74145687057
2410,164957.71966961442
2411,114578.93206865792
2412,154367.07449776592
2413,125061.08046433394
2414,138648.655234956
2415,129941.81036027402
2416,122192.09154131687
2417,133292.73925719463
2418,129891.84981825901
2419,125388.56151318364
2420,126525.14576430294
2421,150688.74440662118
2422,113178.03721318173
2423,117412.86874071839
2424,158958.85372201272
2425,202862.29506477504
2426,129040.08414948307
2427,124560.30724513756
2428,187590.26551362063
2429,113878.20909051667
2430,137563.813627813
2431,116486.9535045062
2432,140059.384151319
2433,136814.53241034702
2434,132179.31687847493
2435,153886.78607710442
2436,108801.53885911818
2437,106915.90785327941
2438,128670.48876206327
2439,100119.62441840273
2440,124010.00673570891
2441,103817.95412647742
2442,100120.03869748143
2443,120756.70863846643
2444,127193.68898518005
2445,89447.88306288105
2446,130190.1773130909
2447,186581.27459229474
2448,138696.66310820915
2449,110797.77742730435
2450,143180.77365745895
2451,135929.94124842616
2452,198532.6807844905
2453,93098.59017653673
2454,134679.39795903323
2455,128032.57124638012
2456,136296.79126359013
2457,127632.92315653342
2458,141849.46886479322
2459,111628.5256770281
2460,140364.58484998712
2461,123558.79155971084
2462,146789.32081055487
2463,125331.17430496003
2464,172421.82546769627
2465,133094.62056541635
2466,108453.79432172317
2467,148680.0932120162
2468,83973.74484464507
2469,85916.52440496944
2470,191415.25443332613
2471,216155.5664672468
2472,172271.694273484
2473,112948.8195426815
2474,84381.93416272587
2475,223856.59967439744
2476,112594.40668464269
2477,123536.07640082046
2478,146263.03571071912
2479,108766.31841186293
2480,155749.59323938916
2481,125287.65230183498
2482,126050.88676535197
2483,117817.50898520689
2484,125153.66363899995
2485,123356.50535896025
2486,165394.82142006137
2487,190391.03862113002
2488,165612.7469369222
2489,147507.08452797565
2490,154764.42721004458
2491,96152.00456738862
2492,184109.5856864326
2493,154548.4920376369
2494,151430.67746414946
2495,96757.22359538579
2496,241901.96141238173
2497,156851.42024219767
2498,107847.86668958105
2499,91433.3369157709
2500,129856.18129716678
2501,130340.20251054596
2502,151284.27889258217
2503,94040.11967280501
2504,175390.81328621245
2505,229047.51150008183
2506,262201.05521624646
2507,292300.1355583904
2508,267693.4543214482
2509,217700.65588058386
2510,225083.99162371864
2511,174824.285065289
2512,203995.3628961189
2513,218464.83165016334
2514,248144.64127112913
2515,150041.26220643256
2516,174644.2971480291
2517,147974.28357319994
2518,167353.20907600346
2519,219647.70894101996
2520,209823.43843452501
2521,188983.21577407743
2522,216671.6182033657
2523,121471.25489544889
2524,137368.21596842888
2525,145436.98634780888
2526,135217.53398620995
2527,120432.16922632423
2528,128871.1171602496
2529,131204.20068459868
2530,129010.09727264907
2531,247113.00861016408
2532,224543.35515401204
2533,193100.55981413004
2534,232149.5102041519
2535,312088.62243398896
2536,244404.32744849386
2537,245518.70992572384
2538,178127.43104466636
2539,187410.2414126839
2540,173731.58283258966
2541,175688.22106803756
2542,164865.72033377225
2543,134316.82069874526
2544,123596.7272078061
2545,147352.7898087575
2546,127451.82929124596
2547,142858.77581182666
2548,154930.2913315273
2549,163058.98960670174
2550,389098.1704642709
2551,150391.48882496302
2552,125713.11206673182
2553,79281.54127035638
2554,105198.81217716196
2555,115456.28919133647
2556,102388.9265942172
2557,107654.68482961887
2558,157129.53630148634
2559,126541.67314426787
2560,145789.98014023213
2561,139385.03634436463
2562,135656.32869533013
2563,143607.45686286764
2564,190246.24258747697
2565,140173.1040235442
2566,163267.85369851982
2567,126733.47959498742
2568,202526.42962374637
2569,200564.0243592934
2570,115523.87619705792
2571,178446.37957599532
2572,169257.58909556072
2573,232693.30565630423
2574,264714.98354316404
2575,138523.60507827174
2576,118617.01944708356
2577,146796.82173159224
2578,78345.25811961216
2579,75962.65919582311
2580,131800.09033764005
2581,116645.06138176238
2582,106659.03782017635
2583,274549.2619726595
2584,156389.69208483968
2585,191727.12830216435
2586,215625.19879736667
2587,199114.0781255897
2588,152479.8299701214
2589,154444.69425619295
2590,215198.03349990782
2591,209537.5829788038
2592,211438.9147766581
2593,262006.4605225037
2594,179401.1859625681
2595,210008.2064180699
2596,299949.42242983775
2597,194495.28054053476
2598,267162.54306649097
2599,320534.12318968016
2600,171935.2814954194
2601,156904.68351263978
2602,79852.50198005098
2603,93740.85896149656
2604,88075.90373434192
2605,77589.56272727058
2606,150823.36790197517
2607,196317.43154178854
2608,207568.18016373762
2609,161741.14052519988
2610,108057.73316675921
2611,135610.4634584687
2612,149418.2647302171
2613,138384.66717210948
2614,128735.67363291937
2615,151468.6732706836
2616,150328.0281400422
2617,195447.26944662628
2618,211735.45896584418
2619,199313.15315687872
2620,186559.51664027572
2621,177102.63393263664
2622,178560.71661645014
2623,238163.83451700458
2624,289237.0424602343
2625,286046.7451779771
2626,168872.3587438798
2627,170835.4806343951
2628,423486.8046657209
2629,511730.42575244507
2630,344392.98371288343
2631,459672.5099526683
2632,433431.1985657361
2633,292173.4690223616
2634,391947.98254301125
2635,156808.30074429914
2636,184911.45826753383
2637,183427.26486344854
2638,263282.0017082851
2639,181319.38102144568
2640,148490.95042333682
2641,108745.92597968582
2642,193875.83609809383
2643,102207.40526866814
2644,131914.86188206222
2645,116278.74846429785
2646,99353.2036765575
2647,112858.91779481473
2648,141206.81771732407
2649,149711.6872199236
2650,143794.24639141647
2651,136820.47467824584
2652,428397.3504754333
2653,262162.4988593968
2654,233394.46394994247
2655,404640.71755809
2656,319685.9380673289
2657,343020.1478842027
2658,294210.0002011395
2659,311888.9600514113
2660,374303.62937726773
2661,367575.456247073
2662,374205.40656545927
2663,287572.27917345765
2664,287424.27455429325
2665,316611.60365746607
2666,297104.38557140634
2667,166024.8707194834
2668,176978.37973970224
2669,171784.0654711725
2670,284296.8706163329
2671,181725.122723512
2672,194819.23379736618
2673,206144.76718229454
2674,215083.9258661651
2675,168050.15907221448
2676,186442.04026529394
2677,198128.60646511355
2678,241037.45466062488
2679,280982.7343435887
2680,280358.56480222364
2681,427918.2904806173
2682,334584.2198297619
2683,486018.1427503911
2684,320317.2932834404
2685,330810.8914559402
2686,257778.16152817232
2687,342518.4974715357
2688,217141.18354975618
2689,206022.39361389997
2690,431537.5214792227
2691,187111.9069620711
2692,141785.54164368566
2693,202411.68508155376
2694,143141.9742315932
2695,191823.28188778777
2696,182263.11140757232
2697,190533.3886080425
2698,199683.80081872595
2699,172079.73669337234
2700,155217.04832911908
2701,158355.9080856778
2702,118364.43966262075
2703,131745.10040505946
2704,137648.06374814155
2705,119347.58082064489
2706,119277.47334271841
2707,126555.58652558063
2708,129003.74263220665
2709,105494.98844854868
2710,128149.74676070258
2711,258271.9477679067
2712,360782.6684139916
2713,179194.04199362925
2714,147604.50021673247
2715,169267.20275184783
2716,156118.25774759823
2717,189307.66017641462
2718,241997.68411895866
2719,152687.3858929087
2720,170885.14414367249
2721,129794.24994481966
2722,162924.4811149468
2723,144618.31274301914
2724,124718.92635053415
2725,130293.36817479381
2726,147933.7346462558
2727,184814.31581760492
2728,174699.95892998512
2729,149456.1552291323
2730,144287.40077750466
2731,132860.0447858108
2732,121957.06844949894
2733,154148.33341798862
2734,150928.98330524378
