Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
11,-0.8719787479375963,3,0.3573730323405916,0.06839188149449939,1,3,3,0,4,0,19,2,2,0,2,-0.7955963307607115,-0.5174244561405096,-0.2068289965938174,-0.9618803888528226,3,1,6,6,2,-0.5710094457537565,3,4,1,4,4,4,5,1.013392080236519,6,-0.2887599809903759,-0.9808191338273066,-0.04081440331465889,1,0,1,4,-0.3180491574739142,-0.7945535807833669,-0.12028351955353951,-0.9049922291434831,1.1071240090640369,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,3,-0.9336346682794113,6,-0.9518476188535958,3,5,0.21238413251638183,3,-1.0263265226686602,-0.41642515939519303,5,5,2,-0.7518872697842447,-0.7048445266561093,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-1.5990295861066135,0.1388259561883318,8,4,129500
12,0.07373170977729161,3,0.7901240317747668,0.14092793060937242,1,0,3,0,4,0,16,2,2,0,5,2.097300981587895,-0.5174244561405096,1.1181479782925705,1.0248167653764193,3,1,14,15,3,1.0116263086912687,0,4,2,0,4,4,2,1.215168554182565,6,-0.2887599809903759,-0.88349903406324,0.26715820323906214,1,0,1,4,0.04940801902594119,1.8219460390005897,-0.12028351955353951,1.5385310072140879,1.1071240090640369,-0.24114843577229964,2.6057275335383436,-0.7609117635377474,1.389671634898317,-0.21152927532848173,0,2.757891025540809,6,2.151494673676899,2,3,0.3005514510468911,0,1.6500102004297763,1.2300018490367757,5,5,2,0.42093481660626786,-0.3878383107525139,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,0.2504901270133715,-1.3671002154006004,6,5,345000
13,-0.8719787479375963,3,-1.6621316316855592,0.2455241119297142,1,1,3,0,4,0,19,2,2,0,2,-0.7955963307607115,0.38129254565592285,-0.3062022697102965,-1.1072484733086208,3,1,6,10,2,-0.5710094457537565,3,4,1,4,4,4,0,0.642737470487804,6,-0.2887599809903759,-0.8880255503313361,-0.3328180598989277,1,4,1,4,-0.649278161642798,-0.7945535807833669,-0.12028351955353951,-1.1485833305872286,1.1071240090640369,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,-1.0619981538763437,-0.21152927532848173,3,-1.5488889505827814,6,-0.9518476188535958,3,5,0.20577158362659365,3,-1.0263265226686602,-0.5661003419799174,5,5,2,0.36508614582576726,-0.7048445266561093,-0.3594639258823377,-0.11637968866402415,2.8863021053905995,-0.06871539531714406,-0.08771808816950266,0.9902980122613655,0.1388259561883318,8,4,144000
14,-0.8719787479375963,3,0.9632244315484368,0.013488905092634163,1,0,3,0,4,0,5,2,2,0,2,0.6508523254135918,-0.5174244561405096,1.1512724026647303,1.073272793528352,1,1,12,13,3,1.1223001376734383,2,4,2,2,4,0,6,-0.9736675436234561,6,-0.2887599809903759,2.0972119284780524,0.9948860661326696,1,0,1,4,0.8567787166875953,-0.7945535807833669,-0.12028351955353951,-0.041005041210198656,-0.8204343790319415,-0.24114843577229964,0.7901800304664988,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,2,0.29687389632732863,6,0.5998235274116515,2,1,0.3027556340101538,2,1.6500102004297763,1.71644619243713,5,5,2,0.5246537766271976,-0.2066919016647451,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,0.6203940696373684,-0.6141371296061343,6,5,279500
15,-0.8719787479375963,3,-1.6621316316855592,0.04033926581471424,1,0,3,0,0,0,12,2,2,0,2,-0.07237200267355982,-0.5174244561405096,-0.37245111845461587,-1.2041605296124862,3,1,8,8,1,0.6021331414572412,3,4,1,4,4,4,1,0.6339645803162368,6,-0.2887599809903759,-0.10720149408475617,0.44509793147010096,1,4,1,4,0.2331366072758689,-0.7945535807833669,-0.12028351955353951,-0.49964141189725053,1.1071240090640369,-0.24114843577229964,-1.025367472605346,1.2286406791174023,-1.0619981538763437,-0.21152927532848173,3,-0.9336346682794113,6,0.5998235274116515,1,1,0.20136321770006818,2,-1.0263265226686602,-0.5661003419799174,5,5,2,-0.7518872697842447,2.5105042346517874,2.520284763593537,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-0.4893177582346225,0.1388259561883318,8,4,157000
16,-0.2809097118657914,4,-0.19077823360936366,-0.44056271726731694,1,3,3,0,0,0,3,2,2,0,1,0.6508523254135918,2.178726549248788,-1.3993082739915665,0.7825366246167557,1,1,13,14,2,-0.5710094457537565,3,4,0,4,4,4,6,-0.9736675436234561,6,-0.2887599809903759,0.5989350437382379,-0.5153203452640958,1,0,1,0,-0.7993663041568234,-0.7945535807833669,-0.12028351955353951,-1.2589605484289257,-0.8204343790319415,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,-1.0619981538763437,-0.21152927532848173,3,-0.9336346682794113,6,-0.9518476188535958,3,5,0.26969288956121285,3,0.3118418388805581,0.48162593611315346,5,5,2,-0.36892495586081203,0.9858552914963997,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,0.2504901270133715,-0.6141371296061343,8,4,132000
17,-0.8719787479375963,3,-1.6621316316855592,0.07249958593332508,1,0,3,0,1,0,12,2,2,0,2,-0.07237200267355982,1.2800095474523552,-0.04120687473301889,-0.7196002480931589,1,1,13,14,1,0.4250550150857698,3,4,1,4,4,4,0,0.29401508616800703,6,-0.2887599809903759,-0.31994775868527364,-0.1229404317289845,1,0,1,4,-0.41120731489641277,-0.7945535807833669,-0.12028351955353951,-0.9735022264245365,1.1071240090640369,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,-1.0619981538763437,-0.21152927532848173,3,-0.9336346682794113,6,0.5998235274116515,5,1,0.2234050473326955,0,0.3118418388805581,0.03260038835898022,5,5,2,-0.7518872697842447,-0.7048445266561093,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,1.3232259923343728,-1.2291256434826165,1.644752127777264,8,4,149000
18,0.7830145530634576,3,0.4150731655984816,0.02741502501938465,1,3,3,0,4,0,19,2,2,2,2,-1.5188206588478632,-0.5174244561405096,-0.140580147849498,-0.8649683325489571,1,1,8,8,2,-0.5710094457537565,3,4,3,3,2,3,4,-0.9736675436234561,4,-0.2887599809903759,-1.2840957237897463,-2.413344113061843,1,4,1,4,0.3444088508638533,-0.7945535807833669,-0.12028351955353951,-0.41781002625599234,-0.8204343790319415,-0.24114843577229964,0.7901800304664988,-0.7609117635377474,-1.0619981538763437,4.3270179703223155,3,-0.31838038597604135,6,-0.9518476188535958,3,4,0.2167924984429073,3,0.3118418388805581,0.2009849687667952,5,5,2,-0.7518872697842447,-0.7048445266561093,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,0.9200991121904084,1.3602019548853626,-1.3671002154006004,8,4,90000
19,-0.8719787479375963,3,0.24197276582481153,0.3183607247840135,1,3,3,0,4,0,20,5,2,0,2,-0.7955963307607115,-0.5174244561405096,1.085023553920411,0.9279047090725538,1,1,12,13,2,-0.5710094457537565,3,4,2,4,4,4,2,0.44315421908464975,6,-0.2887599809903759,-0.22489091705525519,0.12800021064812153,1,0,1,4,-0.1265573894387783,-0.7945535807833669,-0.12028351955353951,-0.7641661236213179,1.1071240090640369,-0.24114843577229964,-1.025367472605346,1.2286406791174023,0.16383674051098654,-0.21152927532848173,2,-0.31838038597604135,6,-0.9518476188535958,3,5,0.2983472680836284,3,0.3118418388805581,0.48162593611315346,5,5,2,-0.7518872697842447,0.8348999505899256,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-0.11941381561062551,0.1388259561883318,8,4,159000
20,-0.8719787479375963,3,0.3573730323405916,-0.2962921223427076,1,3,3,0,4,0,12,2,2,0,2,-0.7955963307607115,0.38129254565592285,-0.4386999671989353,-0.9618803888528226,3,1,3,10,2,-0.5710094457537565,3,4,1,4,4,4,3,0.1317166179940135,6,-0.2887599809903759,-0.09588520341451588,-0.06590846755236948,1,4,1,4,0.4556810944518377,-0.7945535807833669,-0.12028351955353951,-0.3359786406147341,-0.8204343790319415,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,3,-0.31838038597604135,2,-0.9518476188535958,3,1,0.19695485177354272,3,-1.0263265226686602,-0.8373866104147305,5,5,2,-0.7518872697842447,-0.7048445266561093,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-0.4893177582346225,0.891789041982798,0,0,139000
21,0.07373170977729161,3,1.2517250978378869,0.3704584396179002,1,0,3,0,0,0,16,2,2,0,5,1.3740766535007436,-0.5174244561405096,1.1181479782925705,1.0248167653764193,1,1,12,13,1,1.5317933049074657,2,4,2,0,4,0,6,-0.9736675436234561,6,-0.2887599809903759,1.3367571954379047,0.22837646759896393,1,0,1,4,-0.012697419255724512,1.9960738595816585,-0.12028351955353951,1.6374898921756096,-0.8204343790319415,-0.24114843577229964,2.6057275335383436,1.2286406791174023,1.389671634898317,-0.21152927532848173,2,1.5273824609340687,6,0.5998235274116515,2,3,0.3005514510468911,2,1.6500102004297763,1.7772517353621742,5,5,2,1.1629242998329188,1.6198677233035905,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,1.7301058975093595,-1.3671002154006004,6,5,325300
22,-0.2809097118657914,4,-0.017677833835693577,-0.30741298070147954,1,3,0,0,4,0,9,2,2,0,1,0.6508523254135918,1.2800095474523552,-1.366183849619407,-1.6887208111318135,1,1,13,14,2,-0.5710094457537565,3,4,2,4,4,4,6,-0.9736675436234561,6,-0.2887599809903759,0.1575997075988666,-0.9601696658416928,1,0,1,1,-0.14208374900919474,-0.7945535807833669,-0.12028351955353951,-0.7755844565014934,-0.8204343790319415,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,2,-0.31838038597604135,6,0.5998235274116515,2,1,0.13523772880218624,3,-1.0263265226686602,-0.9028695027955475,5,5,0,-0.7518872697842447,-0.7048445266561093,2.994788809018539,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-0.11941381561062551,-0.6141371296061343,8,4,139400
23,-0.8719787479375963,3,0.5016233654853166,-0.07768209586666758,1,3,3,0,4,0,5,2,2,0,2,1.3740766535007436,-0.5174244561405096,1.0187747051760916,0.8309926527686884,3,1,12,13,1,0.9839578514457262,2,4,2,2,4,4,6,-0.9736675436234561,6,-0.2887599809903759,2.7377139804136528,1.6404879006119515,1,0,1,4,1.635684421803486,-0.7945535807833669,-0.12028351955353951,0.5318146582786089,-0.8204343790319415,-0.24114843577229964,0.7901800304664988,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,2,0.29687389632732863,6,0.5998235274116515,2,1,0.2939389021571029,2,0.3118418388805581,0.2851772589707027,5,5,2,0.6124159735679843,1.6953453937568275,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,0.9902980122613655,0.1388259561883318,8,4,230000
24,1.4922973963496236,4,-0.39272870001197874,-0.6305190005847192,1,3,3,0,4,0,10,2,2,4,2,-0.7955963307607115,1.2800095474523552,0.1575396714999393,-0.42886407918156255,1,1,5,5,2,-0.5710094457537565,3,4,2,2,4,4,2,0.8686393924056599,6,-0.2887599809903759,-0.8314440969801347,-0.04081440331465889,1,4,1,4,-0.26629462557252614,-0.7945535807833669,-0.12028351955353951,-0.8669311195428979,1.1071240090640369,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,3,-0.31838038597604135,6,0.5998235274116515,5,1,0.2366301451122719,3,0.3118418388805581,0.46291653829006296,5,5,2,0.045950884222906704,0.9556642233151048,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-0.11941381561062551,-0.6141371296061343,8,4,129900
25,-0.8719787479375963,3,-1.6621316316855592,-0.22756321392723397,1,0,3,0,4,0,19,2,2,0,2,-0.7955963307607115,2.178726549248788,-0.1074557234773383,0.7825366246167557,1,1,9,10,2,-0.5710094457537565,3,2,1,4,4,2,5,-0.5613417055597968,0,3.8522150137565743,-0.8223910644439425,0.00481116802663312,1,0,1,4,-0.26629462557252614,-0.7945535807833669,-0.12028351955353951,-0.8669311195428979,1.1071240090640369,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,2,-0.31838038597604135,6,0.5998235274116515,5,1,0.21899668140617004,3,-1.0263265226686602,-0.9496429973532738,5,5,2,2.4873356354847904,0.6537535415021567,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-0.4893177582346225,1.644752127777264,8,4,154000
26,-0.8719787479375963,3,1.511375697498392,0.3719612583150316,1,3,3,0,0,0,16,2,2,0,2,1.3740766535007436,-0.5174244561405096,1.18439682703689,1.073272793528352,1,1,12,13,3,2.9705530816756704,2,4,2,2,4,4,6,-0.9736675436234561,6,-0.2887599809903759,2.2601665141295126,1.159138122961321,1,0,1,4,1.1310777357649522,-0.7945535807833669,-0.12028351955353951,0.160718839672903,-0.8204343790319415,-0.24114843577229964,0.7901800304664988,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,2,0.29687389632732863,6,0.5998235274116515,2,1,0.30495981697341656,2,1.6500102004297763,1.9503136652257618,5,5,2,-0.7518872697842447,0.14050538242014513,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,0.2504901270133715,0.891789041982798,8,4,256300
27,-0.8719787479375963,3,0.06887236605114146,-0.33235977107385994,1,3,3,0,0,0,12,2,2,0,2,-0.7955963307607115,1.2800095474523552,-0.6705709378040532,0.7340805964648229,1,1,13,14,2,-0.5710094457537565,3,4,1,4,4,2,1,-0.46045346858677383,5,2.723985299618932,-0.8767092596610959,-0.3601934027037029,1,4,1,4,-0.6803308807836308,-0.7945535807833669,-0.12028351955353951,-1.1714199963475798,-0.8204343790319415,3.947370228415619,-1.025367472605346,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,2,-0.9336346682794113,6,-0.9518476188535958,3,5,0.3005514510468911,3,0.3118418388805581,0.48162593611315346,5,5,2,1.0193134321116315,-0.2217874357553925,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-0.4893177582346225,1.644752127777264,8,4,134800
28,-0.8719787479375963,3,1.165174897951052,0.09624412134800037,1,3,3,0,4,0,16,2,2,0,2,1.3740766535007436,-0.5174244561405096,1.18439682703689,1.1217288216802848,1,1,12,13,3,0.5357288440679394,2,4,2,0,4,4,2,1.697677513618762,6,-0.2887599809903759,-0.18415227064239015,1.4739545652162356,1,0,1,4,1.4002013016521702,-0.7945535807833669,-0.12028351955353951,0.3586366095959462,1.1071240090640369,-0.24114843577229964,0.7901800304664988,-0.7609117635377474,0.16383674051098654,-0.21152927532848173,2,0.29687389632732863,6,0.5998235274116515,2,1,0.3071639999366793,2,1.6500102004297763,1.3983864294445907,5,5,2,-0.7518872697842447,0.04993217787626071,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-0.4893177582346225,1.644752127777264,8,4,306000
29,-0.8719787479375963,3,-0.3061785001251437,0.5814541846951414,1,0,3,0,1,0,12,2,2,0,2,-0.7955963307607115,0.38129254565592285,-0.47182439157109496,0.5887125120090247,1,1,8,8,2,-0.5710094457537565,3,4,1,4,4,1,1,1.8270776436493785,6,-0.2887599809903759,-0.8156012900417983,0.9720732804620236,1,4,1,4,1.1310777357649522,-0.7945535807833669,-0.12028351955353951,0.160718839672903,1.1071240090640369,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,-1.0619981538763437,-0.21152927532848173,3,-0.31838038597604135,6,2.151494673676899,2,1,0.19475066881027997,2,-1.0263265226686602,-0.7204528740204146,5,5,2,1.5458866137563516,3.18980326873092,-0.3594639258823377,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,2.1000098401333567,-1.3671002154006004,8,4,207500
30,-0.6355511335088744,4,0.06887236605114146,-0.4201243829863306,1,0,3,0,4,0,3,1,7,0,2,-1.5188206588478632,0.38129254565592285,-1.465557122735886,-1.6887208111318135,1,1,8,8,2,-0.5710094457537565,3,4,0,4,4,4,6,-0.9736675436234561,6,-0.2887599809903759,-0.10720149408475617,-1.227079258188251,1,1,0,4,-1.6636669869100045,-0.7945535807833669,-0.12028351955353951,-1.894581078758699,-0.8204343790319415,-0.24114843577229964,-1.025367472605346,-0.7609117635377474,-2.287833048263674,-0.21152927532848173,1,-1.5488889505827814,6,-0.9518476188535958,3,5,0.11319589916955891,3,-1.0263265226686602,-1.089963481026453,1,5,2,-0.3609465743207405,-0.7048445266561093,1.0640482103926685,-0.11637968866402415,-0.2703077024444042,-0.06871539531714406,-0.08771808816950266,-0.4893177582346225,0.1388259561883318,8,4,68500
